strategy,group,name,trades,avg_profit_pct,tot_profit_usdt,tot_profit_pct,sharpe,profit_factor,max_drawdown_pct,win_rate,cagr,sortino,params
V4_G10_P010,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=False",1092,0.918,10024.2,1002.42,0.97,1.35,9,33.2,46.92,3.08,"{""stoch_k"":14,""stoch_d"":3,""threshold"":60,""stair"":false}"
V4_G9_P024,group9_hour_filter,"G9 hybrid ex8_12_allow0_12 stair=False",0,0,0,0,0,0,0,0,0,0,"{""hybrid"":""ex8_12_allow0_12"",""stair"":false}"
V4_G10_P011,group10_stoch,"G10 Stoch K=14 D=3 th>80 stair=True",965,0.3712,3582.224,358.22,0.73,1.28,7,29.4,27.63,3.09,"{""stoch_k"":14,""stoch_d"":3,""threshold"":80,""stair"":true}"
V4_G10_P001,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=True",1094,0.9123,9981.034,998.10,1.11,1.43,13.41,31.2,46.83,3.68,"{""stoch_k"":9,""stoch_d"":3,""threshold"":60,""stair"":true}"
V4_G10_P012,group10_stoch,"G10 Stoch K=14 D=3 th>80 stair=False",955,0.4133,3947.381,394.74,0.68,1.25,3,31.7,29.21,2.61,"{""stoch_k"":14,""stoch_d"":3,""threshold"":80,""stair"":false}"
V4_G10_P002,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=False",1082,0.8838,9562.178,956.22,0.98,1.36,16.11,33.1,45.92,3.07,"{""stoch_k"":9,""stoch_d"":3,""threshold"":60,""stair"":false}"
V4_G10_P003,group10_stoch,"G10 Stoch K=9 D=3 th>80 stair=True",894,0.219,1957.819,195.78,0.55,1.21,11.91,28.6,18.99,2.61,"{""stoch_k"":9,""stoch_d"":3,""threshold"":80,""stair"":true}"
V4_G10_P013,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=True",1104,0.953,10520.884,1052.09,1.11,1.43,5,31.3,47.96,3.71,"{""stoch_k"":14,""stoch_d"":5,""threshold"":60,""stair"":true}"
V4_G10_P004,group10_stoch,"G10 Stoch K=9 D=3 th>80 stair=False",886,0.2662,2358.099,235.81,0.56,1.22,12.09,30.9,21.43,2.39,"{""stoch_k"":9,""stoch_d"":3,""threshold"":80,""stair"":false}"
V4_G10_P014,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=False",1092,0.918,10024.2,1002.42,0.97,1.35,9,33.2,46.92,3.08,"{""stoch_k"":14,""stoch_d"":5,""threshold"":60,""stair"":false}"
V4_G10_P005,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=True",1094,0.9123,9981.034,998.10,1.11,1.43,13.41,31.2,46.83,3.68,"{""stoch_k"":9,""stoch_d"":5,""threshold"":60,""stair"":true}"
V4_G10_P015,group10_stoch,"G10 Stoch K=14 D=5 th>80 stair=True",965,0.3712,3582.224,358.22,0.73,1.28,7,29.4,27.63,3.09,"{""stoch_k"":14,""stoch_d"":5,""threshold"":80,""stair"":true}"
V4_G10_P006,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=False",1082,0.8838,9562.178,956.22,0.98,1.36,16.11,33.1,45.92,3.07,"{""stoch_k"":9,""stoch_d"":5,""threshold"":60,""stair"":false}"
V4_G10_P016,group10_stoch,"G10 Stoch K=14 D=5 th>80 stair=False",955,0.4133,3947.381,394.74,0.68,1.25,3,31.7,29.21,2.61,"{""stoch_k"":14,""stoch_d"":5,""threshold"":80,""stair"":false}"
V4_G10_P007,group10_stoch,"G10 Stoch K=9 D=5 th>80 stair=True",894,0.219,1957.819,195.78,0.55,1.21,11.91,28.6,18.99,2.61,"{""stoch_k"":9,""stoch_d"":5,""threshold"":80,""stair"":true}"
V4_G10_P017,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=True",1106,1.1073,12246.794,1224.68,1.14,1.45,6,31.6,51.31,3.70,"{""stoch_k"":21,""stoch_d"":3,""threshold"":60,""stair"":true}"
V4_G10_P008,group10_stoch,"G10 Stoch K=9 D=5 th>80 stair=False",886,0.2662,2358.099,235.81,0.56,1.22,12.09,30.9,21.43,2.39,"{""stoch_k"":9,""stoch_d"":5,""threshold"":80,""stair"":false}"
V4_G10_P018,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=False",1094,1.0514,11502.231,1150.22,1.00,1.37,0,33.5,49.92,3.08,"{""stoch_k"":21,""stoch_d"":3,""threshold"":60,""stair"":false}"
V4_G10_P009,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=True",1104,0.953,10520.884,1052.09,1.11,1.43,13.05,31.3,47.96,3.71,"{""stoch_k"":14,""stoch_d"":3,""threshold"":60,""stair"":true}"
V4_G10_P019,group10_stoch,"G10 Stoch K=21 D=3 th>80 stair=True",1011,0.6109,6176.318,617.63,0.91,1.36,3,30.5,37.15,3.36,"{""stoch_k"":21,""stoch_d"":3,""threshold"":80,""stair"":true}"
V4_G10_P010,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=False",1092,0.918,10024.2,1002.42,0.97,1.35,15.29,33.2,46.92,3.08,"{""stoch_k"":14,""stoch_d"":3,""threshold"":60,""stair"":false}"
V4_G10_P020,group10_stoch,"G10 Stoch K=21 D=3 th>80 stair=False",1001,0.6226,6231.846,623.18,0.81,1.30,6,32.4,37.32,2.81,"{""stoch_k"":21,""stoch_d"":3,""threshold"":80,""stair"":false}"
V4_G10_P011,group10_stoch,"G10 Stoch K=14 D=3 th>80 stair=True",965,0.3712,3582.224,358.22,0.73,1.28,12.57,29.4,27.63,3.09,"{""stoch_k"":14,""stoch_d"":3,""threshold"":80,""stair"":true}"
V4_G10_P021,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=True",1106,1.1073,12246.794,1224.68,1.14,1.45,6,31.6,51.31,3.70,"{""stoch_k"":21,""stoch_d"":5,""threshold"":60,""stair"":true}"
V4_G10_P012,group10_stoch,"G10 Stoch K=14 D=3 th>80 stair=False",955,0.4133,3947.381,394.74,0.68,1.25,15.33,31.7,29.21,2.61,"{""stoch_k"":14,""stoch_d"":3,""threshold"":80,""stair"":false}"
V4_G10_P022,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=False",1094,1.0514,11502.231,1150.22,1.00,1.37,0,33.5,49.92,3.08,"{""stoch_k"":21,""stoch_d"":5,""threshold"":60,""stair"":false}"
V4_G10_P023,group10_stoch,"G10 Stoch K=21 D=5 th>80 stair=True",1011,0.6109,6176.318,617.63,0.91,1.36,3,30.5,37.15,3.36,"{""stoch_k"":21,""stoch_d"":5,""threshold"":80,""stair"":true}"
V4_G10_P013,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=True",1104,0.953,10520.884,1052.09,1.11,1.43,13.05,31.3,47.96,3.71,"{""stoch_k"":14,""stoch_d"":5,""threshold"":60,""stair"":true}"
V4_G10_P024,group10_stoch,"G10 Stoch K=21 D=5 th>80 stair=False",1001,0.6226,6231.846,623.18,0.81,1.30,6,32.4,37.32,2.81,"{""stoch_k"":21,""stoch_d"":5,""threshold"":80,""stair"":false}"
V4_G10_P014,group10_stoch,"G10 Stoch K=14 D=5 th>60 stair=False",1092,0.918,10024.2,1002.42,0.97,1.35,15.29,33.2,46.92,3.08,"{""stoch_k"":14,""stoch_d"":5,""threshold"":60,""stair"":false}"
V4_G10_P015,group10_stoch,"G10 Stoch K=14 D=5 th>80 stair=True",965,0.3712,3582.224,358.22,0.73,1.28,12.57,29.4,27.63,3.09,"{""stoch_k"":14,""stoch_d"":5,""threshold"":80,""stair"":true}"
V4_G11_P001,group11_trend_score,"G11 score>0.6 equal stair=True",3222,0.1106,3564.391,356.44,0.88,1.09,8,26.1,27.56,3.12,"{""threshold"":0.6,""weights"":""equal"",""stair"":true}"
V4_G10_P016,group10_stoch,"G10 Stoch K=14 D=5 th>80 stair=False",955,0.4133,3947.381,394.74,0.68,1.25,15.33,31.7,29.21,2.61,"{""stoch_k"":14,""stoch_d"":5,""threshold"":80,""stair"":false}"
V4_G10_P017,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=True",1106,1.1073,12246.794,1224.68,1.14,1.45,13.06,31.6,51.31,3.70,"{""stoch_k"":21,""stoch_d"":3,""threshold"":60,""stair"":true}"
V4_G11_P002,group11_trend_score,"G11 score>0.6 equal stair=False",3039,0.1231,3740.107,374.01,0.80,1.09,6,28.1,28.33,2.67,"{""threshold"":0.6,""weights"":""equal"",""stair"":false}"
V4_G10_P018,group10_stoch,"G10 Stoch K=21 D=3 th>60 stair=False",1094,1.0514,11502.231,1150.22,1.00,1.37,15.30,33.5,49.92,3.08,"{""stoch_k"":21,""stoch_d"":3,""threshold"":60,""stair"":false}"
V4_G10_P019,group10_stoch,"G10 Stoch K=21 D=3 th>80 stair=True",1011,0.6109,6176.318,617.63,0.91,1.36,14.13,30.5,37.15,3.36,"{""stoch_k"":21,""stoch_d"":3,""threshold"":80,""stair"":true}"
V4_G11_P003,group11_trend_score,"G11 score>0.6 w_adx2 stair=True",3226,0.1057,3409.38,340.94,0.86,1.09,7,26.0,26.85,3.06,"{""threshold"":0.6,""weights"":""w_adx2"",""stair"":true}"
V4_G10_P020,group10_stoch,"G10 Stoch K=21 D=3 th>80 stair=False",1001,0.6226,6231.846,623.18,0.81,1.30,17.16,32.4,37.32,2.81,"{""stoch_k"":21,""stoch_d"":3,""threshold"":80,""stair"":false}"
V4_G10_P021,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=True",1106,1.1073,12246.794,1224.68,1.14,1.45,13.06,31.6,51.31,3.70,"{""stoch_k"":21,""stoch_d"":5,""threshold"":60,""stair"":true}"
V4_G11_P004,group11_trend_score,"G11 score>0.6 w_adx2 stair=False",3041,0.1213,3689.737,368.97,0.80,1.09,7,28.1,28.11,2.67,"{""threshold"":0.6,""weights"":""w_adx2"",""stair"":false}"
V4_G10_P022,group10_stoch,"G10 Stoch K=21 D=5 th>60 stair=False",1094,1.0514,11502.231,1150.22,1.00,1.37,15.30,33.5,49.92,3.08,"{""stoch_k"":21,""stoch_d"":5,""threshold"":60,""stair"":false}"
V4_G10_P023,group10_stoch,"G10 Stoch K=21 D=5 th>80 stair=True",1011,0.6109,6176.318,617.63,0.91,1.36,14.13,30.5,37.15,3.36,"{""stoch_k"":21,""stoch_d"":5,""threshold"":80,""stair"":true}"
V4_G11_P005,group11_trend_score,"G11 score>0.6 w_atr2 stair=True",3224,0.109,3513.101,351.31,0.87,1.09,9,26.1,27.32,3.08,"{""threshold"":0.6,""weights"":""w_atr2"",""stair"":true}"
V4_G10_P024,group10_stoch,"G10 Stoch K=21 D=5 th>80 stair=False",1001,0.6226,6231.846,623.18,0.81,1.30,17.16,32.4,37.32,2.81,"{""stoch_k"":21,""stoch_d"":5,""threshold"":80,""stair"":false}"
V4_G11_P006,group11_trend_score,"G11 score>0.6 w_atr2 stair=False",3040,0.1224,3719.82,371.98,0.81,1.09,1,28.1,28.24,2.68,"{""threshold"":0.6,""weights"":""w_atr2"",""stair"":false}"
V4_G11_P001,group11_trend_score,"G11 score>0.6 equal stair=True",3222,0.1106,3564.391,356.44,0.88,1.09,27.38,26.1,27.56,3.12,"{""threshold"":0.6,""weights"":""equal"",""stair"":true}"
V4_G11_P007,group11_trend_score,"G11 score>0.6 w_di2 stair=True",3223,0.1088,3507.582,350.76,0.87,1.09,0,26.1,27.30,3.07,"{""threshold"":0.6,""weights"":""w_di2"",""stair"":true}"
V4_G11_P002,group11_trend_score,"G11 score>0.6 equal stair=False",3039,0.1231,3740.107,374.01,0.80,1.09,42.86,28.1,28.33,2.67,"{""threshold"":0.6,""weights"":""equal"",""stair"":false}"
V4_G11_P008,group11_trend_score,"G11 score>0.6 w_di2 stair=False",3038,0.1237,3757.16,375.72,0.80,1.09,8,28.1,28.40,2.67,"{""threshold"":0.6,""weights"":""w_di2"",""stair"":false}"
V4_G11_P003,group11_trend_score,"G11 score>0.6 w_adx2 stair=True",3226,0.1057,3409.38,340.94,0.86,1.09,40.27,26.0,26.85,3.06,"{""threshold"":0.6,""weights"":""w_adx2"",""stair"":true}"
V4_G11_P009,group11_trend_score,"G11 score>0.6 w_slope2 stair=True",3221,0.1175,3783.104,378.31,0.90,1.10,4,26.1,28.52,3.17,"{""threshold"":0.6,""weights"":""w_slope2"",""stair"":true}"
V4_G11_P004,group11_trend_score,"G11 score>0.6 w_adx2 stair=False",3041,0.1213,3689.737,368.97,0.80,1.09,42.97,28.1,28.11,2.67,"{""threshold"":0.6,""weights"":""w_adx2"",""stair"":false}"
V4_G11_P010,group11_trend_score,"G11 score>0.6 w_slope2 stair=False",3038,0.1338,4065.539,406.55,0.82,1.09,0,28.1,29.70,2.71,"{""threshold"":0.6,""weights"":""w_slope2"",""stair"":false}"
V4_G11_P005,group11_trend_score,"G11 score>0.6 w_atr2 stair=True",3224,0.109,3513.101,351.31,0.87,1.09,39.89,26.1,27.32,3.08,"{""threshold"":0.6,""weights"":""w_atr2"",""stair"":true}"
V4_G11_P011,group11_trend_score,"G11 score>0.8 equal stair=True",3218,0.1144,3682.042,368.20,0.90,1.10,5,26.1,28.08,3.16,"{""threshold"":0.8,""weights"":""equal"",""stair"":true}"
V4_G11_P006,group11_trend_score,"G11 score>0.6 w_atr2 stair=False",3040,0.1224,3719.82,371.98,0.81,1.09,42.61,28.1,28.24,2.68,"{""threshold"":0.6,""weights"":""w_atr2"",""stair"":false}"
V4_G11_P012,group11_trend_score,"G11 score>0.8 equal stair=False",3036,0.1246,3782.253,378.23,0.81,1.09,2,28.1,28.51,2.68,"{""threshold"":0.8,""weights"":""equal"",""stair"":false}"
V4_G11_P007,group11_trend_score,"G11 score>0.6 w_di2 stair=True",3223,0.1088,3507.582,350.76,0.87,1.09,27.30,26.1,27.30,3.07,"{""threshold"":0.6,""weights"":""w_di2"",""stair"":true}"
V4_G11_P013,group11_trend_score,"G11 score>0.8 w_adx2 stair=True",3225,0.1063,3428.86,342.89,0.86,1.09,3,26.0,26.94,3.05,"{""threshold"":0.8,""weights"":""w_adx2"",""stair"":true}"
V4_G11_P008,group11_trend_score,"G11 score>0.6 w_di2 stair=False",3038,0.1237,3757.16,375.72,0.80,1.09,42.38,28.1,28.40,2.67,"{""threshold"":0.6,""weights"":""w_di2"",""stair"":false}"
V4_G11_P009,group11_trend_score,"G11 score>0.6 w_slope2 stair=True",3221,0.1175,3783.104,378.31,0.90,1.10,40.24,26.1,28.52,3.17,"{""threshold"":0.6,""weights"":""w_slope2"",""stair"":true}"
V4_G11_P014,group11_trend_score,"G11 score>0.8 w_adx2 stair=False",3041,0.1201,3652.171,365.22,0.80,1.09,4,28.1,27.95,2.66,"{""threshold"":0.8,""weights"":""w_adx2"",""stair"":false}"
V4_G11_P015,group11_trend_score,"G11 score>0.8 w_atr2 stair=True",3222,0.1096,3529.799,352.98,0.87,1.09,7,26.1,27.40,3.06,"{""threshold"":0.8,""weights"":""w_atr2"",""stair"":true}"
V4_G11_P010,group11_trend_score,"G11 score>0.6 w_slope2 stair=False",3038,0.1338,4065.539,406.55,0.82,1.09,43.20,28.1,29.70,2.71,"{""threshold"":0.6,""weights"":""w_slope2"",""stair"":false}"
V4_G11_P011,group11_trend_score,"G11 score>0.8 equal stair=True",3218,0.1144,3682.042,368.20,0.90,1.10,27.45,26.1,28.08,3.16,"{""threshold"":0.8,""weights"":""equal"",""stair"":true}"
V4_G11_P016,group11_trend_score,"G11 score>0.8 w_atr2 stair=False",3039,0.12,3647.136,364.71,0.80,1.09,7,28.1,27.92,2.65,"{""threshold"":0.8,""weights"":""w_atr2"",""stair"":false}"
V4_G11_P017,group11_trend_score,"G11 score>0.8 w_di2 stair=True",3222,0.1099,3539.932,353.99,0.88,1.09,7,26.1,27.45,3.12,"{""threshold"":0.8,""weights"":""w_di2"",""stair"":true}"
V4_G11_P012,group11_trend_score,"G11 score>0.8 equal stair=False",3036,0.1246,3782.253,378.23,0.81,1.09,42.62,28.1,28.51,2.68,"{""threshold"":0.8,""weights"":""equal"",""stair"":false}"
V4_G11_P013,group11_trend_score,"G11 score>0.8 w_adx2 stair=True",3225,0.1063,3428.86,342.89,0.86,1.09,40.33,26.0,26.94,3.05,"{""threshold"":0.8,""weights"":""w_adx2"",""stair"":true}"
V4_G11_P018,group11_trend_score,"G11 score>0.8 w_di2 stair=False",3039,0.1208,3669.795,366.98,0.80,1.09,0,28.1,28.02,2.66,"{""threshold"":0.8,""weights"":""w_di2"",""stair"":false}"
V4_G11_P019,group11_trend_score,"G11 score>0.8 w_slope2 stair=True",3218,0.1213,3904.677,390.47,0.91,1.10,1,26.1,29.03,3.17,"{""threshold"":0.8,""weights"":""w_slope2"",""stair"":true}"
V4_G11_P014,group11_trend_score,"G11 score>0.8 w_adx2 stair=False",3041,0.1201,3652.171,365.22,0.80,1.09,42.94,28.1,27.95,2.66,"{""threshold"":0.8,""weights"":""w_adx2"",""stair"":false}"
V4_G11_P020,group11_trend_score,"G11 score>0.8 w_slope2 stair=False",3035,0.137,4158.462,415.85,0.83,1.09,0,28.2,30.08,2.72,"{""threshold"":0.8,""weights"":""w_slope2"",""stair"":false}"
V4_G11_P015,group11_trend_score,"G11 score>0.8 w_atr2 stair=True",3222,0.1096,3529.799,352.98,0.87,1.09,27.57,26.1,27.40,3.06,"{""threshold"":0.8,""weights"":""w_atr2"",""stair"":true}"
V4_G11_P021,group11_trend_score,"G11 score>1.0 equal stair=True",3215,0.1183,3804.519,380.45,0.91,1.10,3,26.1,28.61,3.17,"{""threshold"":1.0,""weights"":""equal"",""stair"":true}"
V4_G11_P016,group11_trend_score,"G11 score>0.8 w_atr2 stair=False",3039,0.12,3647.136,364.71,0.80,1.09,42.87,28.1,27.92,2.65,"{""threshold"":0.8,""weights"":""w_atr2"",""stair"":false}"
V4_G11_P017,group11_trend_score,"G11 score>0.8 w_di2 stair=True",3222,0.1099,3539.932,353.99,0.88,1.09,27.27,26.1,27.45,3.12,"{""threshold"":0.8,""weights"":""w_di2"",""stair"":true}"
V4_G11_P022,group11_trend_score,"G11 score>1.0 equal stair=False",3033,0.1274,3863.051,386.31,0.82,1.09,5,28.1,28.86,2.69,"{""threshold"":1.0,""weights"":""equal"",""stair"":false}"
V4_G11_P023,group11_trend_score,"G11 score>1.0 w_adx2 stair=True",3223,0.1096,3532.662,353.27,0.88,1.09,1,26.1,27.41,3.11,"{""threshold"":1.0,""weights"":""w_adx2"",""stair"":true}"
V4_G11_P018,group11_trend_score,"G11 score>0.8 w_di2 stair=False",3039,0.1208,3669.795,366.98,0.80,1.09,42.30,28.1,28.02,2.66,"{""threshold"":0.8,""weights"":""w_di2"",""stair"":false}"
V4_G11_P019,group11_trend_score,"G11 score>0.8 w_slope2 stair=True",3218,0.1213,3904.677,390.47,0.91,1.10,27.51,26.1,29.03,3.17,"{""threshold"":0.8,""weights"":""w_slope2"",""stair"":true}"
V4_G11_P024,group11_trend_score,"G11 score>1.0 w_adx2 stair=False",3041,0.1181,3590.067,359.01,0.79,1.09,7,28.0,27.67,2.64,"{""threshold"":1.0,""weights"":""w_adx2"",""stair"":false}"
V4_G11_P025,group11_trend_score,"G11 score>1.0 w_atr2 stair=True",3219,0.112,3604.322,360.43,0.87,1.09,4,26.1,27.73,3.07,"{""threshold"":1.0,""weights"":""w_atr2"",""stair"":true}"
V4_G11_P020,group11_trend_score,"G11 score>0.8 w_slope2 stair=False",3035,0.137,4158.462,415.85,0.83,1.09,42.60,28.2,30.08,2.72,"{""threshold"":0.8,""weights"":""w_slope2"",""stair"":false}"
V4_G11_P021,group11_trend_score,"G11 score>1.0 equal stair=True",3215,0.1183,3804.519,380.45,0.91,1.10,27.33,26.1,28.61,3.17,"{""threshold"":1.0,""weights"":""equal"",""stair"":true}"
V4_G11_P026,group11_trend_score,"G11 score>1.0 w_atr2 stair=False",3036,0.1232,3739.567,373.96,0.80,1.09,7,28.1,28.33,2.65,"{""threshold"":1.0,""weights"":""w_atr2"",""stair"":false}"
V4_G11_P022,group11_trend_score,"G11 score>1.0 equal stair=False",3033,0.1274,3863.051,386.31,0.82,1.09,41.95,28.1,28.86,2.69,"{""threshold"":1.0,""weights"":""equal"",""stair"":false}"
V4_G11_P027,group11_trend_score,"G11 score>1.0 w_di2 stair=True",3217,0.1151,3702.375,370.24,0.90,1.10,6,26.1,28.17,3.16,"{""threshold"":1.0,""weights"":""w_di2"",""stair"":true}"
V4_G11_P023,group11_trend_score,"G11 score>1.0 w_adx2 stair=True",3223,0.1096,3532.662,353.27,0.88,1.09,39.91,26.1,27.41,3.11,"{""threshold"":1.0,""weights"":""w_adx2"",""stair"":true}"
V4_G11_P028,group11_trend_score,"G11 score>1.0 w_di2 stair=False",3035,0.1252,3798.574,379.86,0.81,1.09,2,28.1,28.58,2.68,"{""threshold"":1.0,""weights"":""w_di2"",""stair"":false}"
V4_G11_P029,group11_trend_score,"G11 score>1.0 w_slope2 stair=True",3214,0.1219,3916.482,391.65,0.91,1.10,9,26.1,29.08,3.16,"{""threshold"":1.0,""weights"":""w_slope2"",""stair"":true}"
V4_G11_P024,group11_trend_score,"G11 score>1.0 w_adx2 stair=False",3041,0.1181,3590.067,359.01,0.79,1.09,42.87,28.0,27.67,2.64,"{""threshold"":1.0,""weights"":""w_adx2"",""stair"":false}"
V4_G11_P025,group11_trend_score,"G11 score>1.0 w_atr2 stair=True",3219,0.112,3604.322,360.43,0.87,1.09,27.44,26.1,27.73,3.07,"{""threshold"":1.0,""weights"":""w_atr2"",""stair"":true}"
V4_G11_P030,group11_trend_score,"G11 score>1.0 w_slope2 stair=False",3033,0.1374,4166.45,416.64,0.84,1.09,5,28.2,30.11,2.71,"{""threshold"":1.0,""weights"":""w_slope2"",""stair"":false}"
V4_G11_P026,group11_trend_score,"G11 score>1.0 w_atr2 stair=False",3036,0.1232,3739.567,373.96,0.80,1.09,41.97,28.1,28.33,2.65,"{""threshold"":1.0,""weights"":""w_atr2"",""stair"":false}"
V4_G11_P027,group11_trend_score,"G11 score>1.0 w_di2 stair=True",3217,0.1151,3702.375,370.24,0.90,1.10,27.46,26.1,28.17,3.16,"{""threshold"":1.0,""weights"":""w_di2"",""stair"":true}"
V4_G11_P028,group11_trend_score,"G11 score>1.0 w_di2 stair=False",3035,0.1252,3798.574,379.86,0.81,1.09,42.52,28.1,28.58,2.68,"{""threshold"":1.0,""weights"":""w_di2"",""stair"":false}"
V4_G11_P029,group11_trend_score,"G11 score>1.0 w_slope2 stair=True",3214,0.1219,3916.482,391.65,0.91,1.10,27.49,26.1,29.08,3.16,"{""threshold"":1.0,""weights"":""w_slope2"",""stair"":true}"
V4_G11_P030,group11_trend_score,"G11 score>1.0 w_slope2 stair=False",3033,0.1374,4166.45,416.64,0.84,1.09,41.95,28.2,30.11,2.71,"{""threshold"":1.0,""weights"":""w_slope2"",""stair"":false}"
