strategy,group,name,window,phase,timerange,trades,tot_profit_pct,sharpe,profit_factor,max_drawdown_pct,cagr,sortino
V4_G6_P019,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=35 th=0.3",W2,train,20210101-20240101,572,321.05,1.21,1.43,16.00,61.48,5.86
V4_G6_P019,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=35 th=0.3",W2,train,20210101-20240101,572,321.05,1.21,1.43,0,61.48,5.86
V4_G6_P019,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=35 th=0.3",W2,test,20240101-20250101,162,37.52,1.29,1.48,1,37.40,6.35
V4_G6_P019,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=35 th=0.3",W2,test,20240101-20250101,162,37.52,1.29,1.48,9.41,37.40,6.35
V4_G6_P019,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=35 th=0.3",W3,train,20220101-20250101,478,192.88,1.13,1.45,8,43.03,5.57
V4_G6_P019,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=35 th=0.3",W3,train,20220101-20250101,478,192.88,1.13,1.45,16.08,43.03,5.57
V4_G6_P019,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=35 th=0.3",W3,test,20250101-20260401,176,54.51,1.24,1.54,3,41.77,5.19
V4_G6_P019,group6_dynamic_dc,"G6 dynDC lb=50 s=16 L=35 th=0.3",W3,test,20250101-20260401,176,54.51,1.24,1.54,12.63,41.77,5.19
V4_G6_P020,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=25 th=0.7",W1,train,20200101-20230101,573,232.29,0.99,1.31,6,49.44,4.63
V4_G6_P020,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=25 th=0.7",W1,train,20200101-20230101,573,232.29,0.99,1.31,12.86,49.44,4.63
V4_G6_P020,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=25 th=0.7",W1,test,20230101-20240101,208,92.21,1.59,1.50,14.11,92.21,9.62
V4_G6_P020,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=25 th=0.7",W1,test,20230101-20240101,208,92.21,1.59,1.50,1,92.21,9.62
V4_G6_P020,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=25 th=0.7",W2,train,20210101-20240101,585,313.40,1.18,1.40,9,60.49,5.65
V4_G6_P020,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=25 th=0.7",W2,train,20210101-20240101,585,313.40,1.18,1.40,14.19,60.49,5.65
V4_G6_P020,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=25 th=0.7",W2,test,20240101-20250101,163,41.64,1.40,1.53,1,41.51,6.99
V4_G6_P020,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=25 th=0.7",W2,test,20240101-20250101,163,41.64,1.40,1.53,9.41,41.51,6.99
V4_G6_P020,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=25 th=0.7",W3,train,20220101-20250101,488,188.56,1.13,1.44,14.19,42.32,5.65
V4_G6_P020,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=25 th=0.7",W3,test,20250101-20260401,183,53.29,1.22,1.50,12.63,40.87,5.09
V4_G6_P020,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=25 th=0.7",W3,test,20250101-20260401,183,53.29,1.22,1.50,3,40.87,5.09
V4_G6_P018,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=30 th=0.7",W1,train,20200101-20230101,569,237.17,1.00,1.31,8,50.17,4.64
V4_G6_P018,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=30 th=0.7",W1,train,20200101-20230101,569,237.17,1.00,1.31,13.78,50.17,4.64
V4_G6_P018,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=30 th=0.7",W1,test,20230101-20240101,206,89.30,1.57,1.50,7,89.30,9.47
V4_G6_P018,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=30 th=0.7",W1,test,20230101-20240101,206,89.30,1.57,1.50,16.87,89.30,9.47
V4_G6_P018,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=30 th=0.7",W2,train,20210101-20240101,581,308.13,1.17,1.40,0,59.81,5.70
V4_G6_P018,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=30 th=0.7",W2,train,20210101-20240101,581,308.13,1.17,1.40,16.90,59.81,5.70
V4_G6_P018,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=30 th=0.7",W2,test,20240101-20250101,163,40.98,1.38,1.52,1,40.85,6.90
V4_G6_P018,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=30 th=0.7",W2,test,20240101-20250101,163,40.98,1.38,1.52,9.41,40.85,6.90
V4_G6_P018,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=30 th=0.7",W3,train,20220101-20250101,485,181.29,1.11,1.44,16.90,41.12,5.60
V4_G6_P018,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=30 th=0.7",W3,train,20220101-20250101,485,181.29,1.11,1.44,0,41.12,5.60
V4_G6_P018,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=30 th=0.7",W3,test,20250101-20260401,178,55.10,1.24,1.54,5,42.20,5.13
V4_G6_P018,group6_dynamic_dc,"G6 dynDC lb=100 s=16 L=30 th=0.7",W3,test,20250101-20260401,178,55.10,1.24,1.54,12.65,42.20,5.13
V4_G8_P001,group8_stair_grid,"G8 stair 16b/-0.05 36b/-0.03",W1,train,20200101-20230101,576,204.34,0.92,1.29,12.85,45.11,4.45
V4_G8_P001,group8_stair_grid,"G8 stair 16b/-0.05 36b/-0.03",W1,test,20230101-20240101,208,78.93,1.54,1.49,14.51,78.93,8.72
V4_G6_P020,group6_dynamic_dc,"G6 dynDC lb=100 s=14 L=25 th=0.7",W3,train,20220101-20250101,488,188.56,1.13,1.44,9,42.32,5.65
V4_G8_P001,group8_stair_grid,"G8 stair 16b/-0.05 36b/-0.03",W2,train,20210101-20240101,588,246.01,1.12,1.37,14.43,51.25,5.66
V4_G8_P001,group8_stair_grid,"G8 stair 16b/-0.05 36b/-0.03",W1,train,20200101-20230101,576,204.34,0.92,1.29,5,45.11,4.45
V4_G8_P001,group8_stair_grid,"G8 stair 16b/-0.05 36b/-0.03",W2,test,20240101-20250101,166,24.83,0.92,1.32,10.63,24.75,4.31
V4_G8_P001,group8_stair_grid,"G8 stair 16b/-0.05 36b/-0.03",W1,test,20230101-20240101,208,78.93,1.54,1.49,1,78.93,8.72
V4_G8_P001,group8_stair_grid,"G8 stair 16b/-0.05 36b/-0.03",W3,train,20220101-20250101,493,129.58,0.92,1.35,14.38,31.89,4.48
V4_G8_P001,group8_stair_grid,"G8 stair 16b/-0.05 36b/-0.03",W2,train,20210101-20240101,588,246.01,1.12,1.37,3,51.25,5.66
V4_G8_P001,group8_stair_grid,"G8 stair 16b/-0.05 36b/-0.03",W3,test,20250101-20260401,180,44.51,1.13,1.49,13.63,34.36,4.82
V4_G8_P001,group8_stair_grid,"G8 stair 16b/-0.05 36b/-0.03",W2,test,20240101-20250101,166,24.83,0.92,1.32,3,24.75,4.31
V4_G8_P002,group8_stair_grid,"G8 stair 16b/-0.05 40b/-0.04",W1,train,20200101-20230101,575,214.08,0.95,1.29,11.37,46.65,4.73
V4_G8_P001,group8_stair_grid,"G8 stair 16b/-0.05 36b/-0.03",W3,train,20220101-20250101,493,129.58,0.92,1.35,8,31.89,4.48
V4_G8_P002,group8_stair_grid,"G8 stair 16b/-0.05 40b/-0.04",W1,test,20230101-20240101,208,79.18,1.51,1.48,16.77,79.18,9.27
V4_G8_P001,group8_stair_grid,"G8 stair 16b/-0.05 36b/-0.03",W3,test,20250101-20260401,180,44.51,1.13,1.49,3,34.36,4.82
V4_G8_P002,group8_stair_grid,"G8 stair 16b/-0.05 40b/-0.04",W2,train,20210101-20240101,587,250.07,1.11,1.37,16.85,51.84,5.78
V4_G8_P002,group8_stair_grid,"G8 stair 16b/-0.05 40b/-0.04",W1,train,20200101-20230101,575,214.08,0.95,1.29,7,46.65,4.73
V4_G8_P002,group8_stair_grid,"G8 stair 16b/-0.05 40b/-0.04",W2,test,20240101-20250101,165,26.38,0.96,1.33,10.63,26.29,4.68
V4_G8_P002,group8_stair_grid,"G8 stair 16b/-0.05 40b/-0.04",W1,test,20230101-20240101,208,79.18,1.51,1.48,7,79.18,9.27
V4_G8_P002,group8_stair_grid,"G8 stair 16b/-0.05 40b/-0.04",W3,train,20220101-20250101,491,140.75,0.95,1.36,16.82,33.99,4.77
V4_G8_P002,group8_stair_grid,"G8 stair 16b/-0.05 40b/-0.04",W2,train,20210101-20240101,587,250.07,1.11,1.37,5,51.84,5.78
V4_G8_P002,group8_stair_grid,"G8 stair 16b/-0.05 40b/-0.04",W3,test,20250101-20260401,179,42.75,1.07,1.46,13.81,33.05,4.76
V4_G8_P002,group8_stair_grid,"G8 stair 16b/-0.05 40b/-0.04",W2,test,20240101-20250101,165,26.38,0.96,1.33,3,26.29,4.68
V4_G8_P003,group8_stair_grid,"G8 stair 16b/-0.05 44b/-0.05",W1,train,20200101-20230101,575,219.15,0.95,1.29,11.49,47.44,4.73
V4_G8_P002,group8_stair_grid,"G8 stair 16b/-0.05 40b/-0.04",W3,train,20220101-20250101,491,140.75,0.95,1.36,2,33.99,4.77
V4_G8_P003,group8_stair_grid,"G8 stair 16b/-0.05 44b/-0.05",W1,test,20230101-20240101,208,76.87,1.47,1.46,17.03,76.87,9.13
V4_G8_P002,group8_stair_grid,"G8 stair 16b/-0.05 40b/-0.04",W3,test,20250101-20260401,179,42.75,1.07,1.46,1,33.05,4.76
V4_G8_P003,group8_stair_grid,"G8 stair 16b/-0.05 44b/-0.05",W2,train,20210101-20240101,587,241.16,1.09,1.36,17.07,50.54,5.70
V4_G8_P003,group8_stair_grid,"G8 stair 16b/-0.05 44b/-0.05",W1,train,20200101-20230101,575,219.15,0.95,1.29,9,47.44,4.73
V4_G8_P003,group8_stair_grid,"G8 stair 16b/-0.05 44b/-0.05",W2,test,20240101-20250101,165,26.01,0.95,1.33,10.61,25.93,4.65
V4_G8_P003,group8_stair_grid,"G8 stair 16b/-0.05 44b/-0.05",W1,test,20230101-20240101,208,76.87,1.47,1.46,3,76.87,9.13
V4_G8_P003,group8_stair_grid,"G8 stair 16b/-0.05 44b/-0.05",W3,train,20220101-20250101,491,134.49,0.92,1.34,17.10,32.82,4.69
V4_G8_P003,group8_stair_grid,"G8 stair 16b/-0.05 44b/-0.05",W2,train,20210101-20240101,587,241.16,1.09,1.36,7,50.54,5.70
V4_G8_P003,group8_stair_grid,"G8 stair 16b/-0.05 44b/-0.05",W3,test,20250101-20260401,179,41.32,1.04,1.44,14.02,31.98,4.65
V4_G8_P003,group8_stair_grid,"G8 stair 16b/-0.05 44b/-0.05",W2,test,20240101-20250101,165,26.01,0.95,1.33,1,25.93,4.65
V4_G8_P004,group8_stair_grid,"G8 stair 16b/-0.06 36b/-0.03",W1,train,20200101-20230101,573,206.85,0.93,1.29,13.32,45.51,4.36
V4_G8_P003,group8_stair_grid,"G8 stair 16b/-0.05 44b/-0.05",W3,train,20220101-20250101,491,134.49,0.92,1.34,0,32.82,4.69
V4_G8_P004,group8_stair_grid,"G8 stair 16b/-0.06 36b/-0.03",W1,test,20230101-20240101,208,75.07,1.47,1.46,14.70,75.07,8.24
V4_G8_P003,group8_stair_grid,"G8 stair 16b/-0.05 44b/-0.05",W3,test,20250101-20260401,179,41.32,1.04,1.44,2,31.98,4.65
V4_G8_P004,group8_stair_grid,"G8 stair 16b/-0.06 36b/-0.03",W2,train,20210101-20240101,585,247.60,1.10,1.36,14.66,51.48,5.43
V4_G8_P004,group8_stair_grid,"G8 stair 16b/-0.06 36b/-0.03",W1,train,20200101-20230101,573,206.85,0.93,1.29,2,45.51,4.36
V4_G8_P004,group8_stair_grid,"G8 stair 16b/-0.06 36b/-0.03",W2,test,20240101-20250101,162,34.83,1.21,1.45,9.28,34.72,5.68
V4_G8_P004,group8_stair_grid,"G8 stair 16b/-0.06 36b/-0.03",W1,test,20230101-20240101,208,75.07,1.47,1.46,0,75.07,8.24
V4_G8_P004,group8_stair_grid,"G8 stair 16b/-0.06 36b/-0.03",W3,train,20220101-20250101,488,139.26,0.98,1.38,14.69,33.71,4.77
V4_G8_P004,group8_stair_grid,"G8 stair 16b/-0.06 36b/-0.03",W2,train,20210101-20240101,585,247.60,1.10,1.36,6,51.48,5.43
V4_G8_P004,group8_stair_grid,"G8 stair 16b/-0.06 36b/-0.03",W3,test,20250101-20260401,180,48.33,1.17,1.51,14.50,37.20,4.95
V4_G8_P004,group8_stair_grid,"G8 stair 16b/-0.06 36b/-0.03",W2,test,20240101-20250101,162,34.83,1.21,1.45,8,34.72,5.68
V4_G8_P005,group8_stair_grid,"G8 stair 16b/-0.06 40b/-0.04",W1,train,20200101-20230101,571,240.08,1.01,1.31,12.14,50.61,4.79
V4_G8_P005,group8_stair_grid,"G8 stair 16b/-0.06 40b/-0.04",W1,test,20230101-20240101,208,87.05,1.54,1.49,17.10,87.05,9.58
V4_G8_P004,group8_stair_grid,"G8 stair 16b/-0.06 36b/-0.03",W3,train,20220101-20250101,488,139.26,0.98,1.38,9,33.71,4.77
V4_G8_P004,group8_stair_grid,"G8 stair 16b/-0.06 36b/-0.03",W3,test,20250101-20260401,180,48.33,1.17,1.51,0,37.20,4.95
V4_G8_P005,group8_stair_grid,"G8 stair 16b/-0.06 40b/-0.04",W2,train,20210101-20240101,583,291.65,1.15,1.39,17.15,57.63,5.68
V4_G8_P005,group8_stair_grid,"G8 stair 16b/-0.06 40b/-0.04",W2,test,20240101-20250101,161,37.22,1.27,1.48,9.52,37.10,6.28
V4_G8_P005,group8_stair_grid,"G8 stair 16b/-0.06 40b/-0.04",W1,train,20200101-20230101,571,240.08,1.01,1.31,4,50.61,4.79
V4_G8_P005,group8_stair_grid,"G8 stair 16b/-0.06 40b/-0.04",W1,test,20230101-20240101,208,87.05,1.54,1.49,0,87.05,9.58
V4_G8_P005,group8_stair_grid,"G8 stair 16b/-0.06 40b/-0.04",W3,train,20220101-20250101,486,167.72,1.06,1.41,17.09,38.81,5.30
V4_G8_P005,group8_stair_grid,"G8 stair 16b/-0.06 40b/-0.04",W3,test,20250101-20260401,178,55.96,1.29,1.57,11.97,42.83,5.61
V4_G8_P005,group8_stair_grid,"G8 stair 16b/-0.06 40b/-0.04",W2,train,20210101-20240101,583,291.65,1.15,1.39,5,57.63,5.68
V4_G8_P005,group8_stair_grid,"G8 stair 16b/-0.06 40b/-0.04",W2,test,20240101-20250101,161,37.22,1.27,1.48,2,37.10,6.28
V4_G8_P006,group8_stair_grid,"G8 stair 16b/-0.06 48b/-0.05",W1,train,20200101-20230101,571,257.01,1.02,1.32,12.22,53.07,4.81
V4_G8_P006,group8_stair_grid,"G8 stair 16b/-0.06 48b/-0.05",W1,test,20230101-20240101,208,82.98,1.48,1.46,18.13,82.98,9.47
V4_G8_P005,group8_stair_grid,"G8 stair 16b/-0.06 40b/-0.04",W3,train,20220101-20250101,486,167.72,1.06,1.41,9,38.81,5.30
V4_G8_P005,group8_stair_grid,"G8 stair 16b/-0.06 40b/-0.04",W3,test,20250101-20260401,178,55.96,1.29,1.57,7,42.83,5.61
V4_G8_P006,group8_stair_grid,"G8 stair 16b/-0.06 48b/-0.05",W2,train,20210101-20240101,583,290.17,1.13,1.38,18.10,57.43,5.65
V4_G8_P006,group8_stair_grid,"G8 stair 16b/-0.06 48b/-0.05",W2,test,20240101-20250101,161,34.52,1.20,1.44,9.71,34.41,6.04
V4_G8_P006,group8_stair_grid,"G8 stair 16b/-0.06 48b/-0.05",W1,train,20200101-20230101,571,257.01,1.02,1.32,2,53.07,4.81
V4_G8_P006,group8_stair_grid,"G8 stair 16b/-0.06 48b/-0.05",W1,test,20230101-20240101,208,82.98,1.48,1.46,3,82.98,9.47
V4_G8_P006,group8_stair_grid,"G8 stair 16b/-0.06 48b/-0.05",W3,train,20220101-20250101,486,157.65,1.01,1.39,18.12,37.05,5.21
V4_G8_P006,group8_stair_grid,"G8 stair 16b/-0.06 48b/-0.05",W3,test,20250101-20260401,178,53.23,1.23,1.53,12.53,40.83,5.45
V4_G8_P006,group8_stair_grid,"G8 stair 16b/-0.06 48b/-0.05",W2,train,20210101-20240101,583,290.17,1.13,1.38,0,57.43,5.65
V4_G8_P006,group8_stair_grid,"G8 stair 16b/-0.06 48b/-0.05",W2,test,20240101-20250101,161,34.52,1.20,1.44,1,34.41,6.04
V4_G8_P007,group8_stair_grid,"G8 stair 16b/-0.07 40b/-0.03",W1,train,20200101-20230101,570,263.57,1.02,1.32,13.26,54.01,4.56
V4_G8_P007,group8_stair_grid,"G8 stair 16b/-0.07 40b/-0.03",W1,test,20230101-20240101,205,70.42,1.40,1.44,15.96,70.42,7.76
V4_G8_P006,group8_stair_grid,"G8 stair 16b/-0.06 48b/-0.05",W3,train,20220101-20250101,486,157.65,1.01,1.39,2,37.05,5.21
V4_G8_P006,group8_stair_grid,"G8 stair 16b/-0.06 48b/-0.05",W3,test,20250101-20260401,178,53.23,1.23,1.53,3,40.83,5.45
V4_G8_P007,group8_stair_grid,"G8 stair 16b/-0.07 40b/-0.03",W2,train,20210101-20240101,579,261.78,1.10,1.36,15.95,53.51,5.32
V4_G8_P007,group8_stair_grid,"G8 stair 16b/-0.07 40b/-0.03",W2,test,20240101-20250101,162,37.86,1.26,1.47,9.56,37.74,5.66
V4_G8_P007,group8_stair_grid,"G8 stair 16b/-0.07 40b/-0.03",W1,train,20200101-20230101,570,263.57,1.02,1.32,6,54.01,4.56
V4_G8_P007,group8_stair_grid,"G8 stair 16b/-0.07 40b/-0.03",W1,test,20230101-20240101,205,70.42,1.40,1.44,6,70.42,7.76
V4_G8_P007,group8_stair_grid,"G8 stair 16b/-0.07 40b/-0.03",W3,train,20220101-20250101,482,143.32,0.99,1.38,15.96,34.47,4.59
V4_G8_P007,group8_stair_grid,"G8 stair 16b/-0.07 40b/-0.03",W3,test,20250101-20260401,179,46.98,1.13,1.48,12.31,36.20,4.71
V4_G8_P007,group8_stair_grid,"G8 stair 16b/-0.07 40b/-0.03",W2,train,20210101-20240101,579,261.78,1.10,1.36,5,53.51,5.32
V4_G8_P007,group8_stair_grid,"G8 stair 16b/-0.07 40b/-0.03",W2,test,20240101-20250101,162,37.86,1.26,1.47,6,37.74,5.66
V4_G8_P008,group8_stair_grid,"G8 stair 16b/-0.07 44b/-0.04",W1,train,20200101-20230101,569,308.58,1.10,1.35,11.66,60.14,4.95
V4_G8_P008,group8_stair_grid,"G8 stair 16b/-0.07 44b/-0.04",W1,test,20230101-20240101,205,82.66,1.49,1.47,18.08,82.66,9.08
V4_G8_P007,group8_stair_grid,"G8 stair 16b/-0.07 40b/-0.03",W3,train,20220101-20250101,482,143.32,0.99,1.38,6,34.47,4.59
V4_G8_P007,group8_stair_grid,"G8 stair 16b/-0.07 40b/-0.03",W3,test,20250101-20260401,179,46.98,1.13,1.48,1,36.20,4.71
V4_G8_P008,group8_stair_grid,"G8 stair 16b/-0.07 44b/-0.04",W2,train,20210101-20240101,578,316.29,1.17,1.39,18.05,60.87,5.58
V4_G8_P008,group8_stair_grid,"G8 stair 16b/-0.07 44b/-0.04",W2,test,20240101-20250101,161,38.95,1.27,1.47,9.63,38.82,6.06
V4_G8_P008,group8_stair_grid,"G8 stair 16b/-0.07 44b/-0.04",W1,train,20200101-20230101,569,308.58,1.10,1.35,6,60.14,4.95
V4_G8_P008,group8_stair_grid,"G8 stair 16b/-0.07 44b/-0.04",W1,test,20230101-20240101,205,82.66,1.49,1.47,8,82.66,9.08
V4_G8_P008,group8_stair_grid,"G8 stair 16b/-0.07 44b/-0.04",W3,train,20220101-20250101,481,173.29,1.06,1.41,18.06,39.77,5.09
V4_G8_P008,group8_stair_grid,"G8 stair 16b/-0.07 44b/-0.04",W3,test,20250101-20260401,178,51.91,1.20,1.51,12.31,39.85,5.18
V4_G8_P008,group8_stair_grid,"G8 stair 16b/-0.07 44b/-0.04",W2,train,20210101-20240101,578,316.29,1.17,1.39,5,60.87,5.58
V4_G8_P008,group8_stair_grid,"G8 stair 16b/-0.07 44b/-0.04",W2,test,20240101-20250101,161,38.95,1.27,1.47,3,38.82,6.06
V4_G8_P009,group8_stair_grid,"G8 stair 18b/-0.05 36b/-0.03",W1,train,20200101-20230101,575,205.82,0.93,1.29,13.90,45.35,4.31
V4_G8_P009,group8_stair_grid,"G8 stair 18b/-0.05 36b/-0.03",W1,test,20230101-20240101,208,76.63,1.50,1.47,14.53,76.63,8.28
V4_G8_P008,group8_stair_grid,"G8 stair 16b/-0.07 44b/-0.04",W3,train,20220101-20250101,481,173.29,1.06,1.41,6,39.77,5.09
V4_G8_P008,group8_stair_grid,"G8 stair 16b/-0.07 44b/-0.04",W3,test,20250101-20260401,178,51.91,1.20,1.51,1,39.85,5.18
V4_G8_P009,group8_stair_grid,"G8 stair 18b/-0.05 36b/-0.03",W2,train,20210101-20240101,587,248.74,1.10,1.36,14.43,51.65,5.44
V4_G8_P009,group8_stair_grid,"G8 stair 18b/-0.05 36b/-0.03",W2,test,20240101-20250101,164,29.86,1.05,1.38,8.94,29.77,5.00
V4_G8_P009,group8_stair_grid,"G8 stair 18b/-0.05 36b/-0.03",W1,train,20200101-20230101,575,205.82,0.93,1.29,0,45.35,4.31
V4_G8_P009,group8_stair_grid,"G8 stair 18b/-0.05 36b/-0.03",W1,test,20230101-20240101,208,76.63,1.50,1.47,3,76.63,8.28
V4_G8_P009,group8_stair_grid,"G8 stair 18b/-0.05 36b/-0.03",W3,train,20220101-20250101,491,129.67,0.93,1.35,14.54,31.90,4.49
V4_G8_P009,group8_stair_grid,"G8 stair 18b/-0.05 36b/-0.03",W3,test,20250101-20260401,180,42.13,1.07,1.45,14.32,32.58,4.46
V4_G8_P009,group8_stair_grid,"G8 stair 18b/-0.05 36b/-0.03",W2,train,20210101-20240101,587,248.74,1.10,1.36,3,51.65,5.44
V4_G8_P009,group8_stair_grid,"G8 stair 18b/-0.05 36b/-0.03",W2,test,20240101-20250101,164,29.86,1.05,1.38,4,29.77,5.00
V4_G8_P010,group8_stair_grid,"G8 stair 18b/-0.05 40b/-0.05",W1,train,20200101-20230101,574,216.74,0.95,1.29,12.66,47.07,4.58
V4_G8_P009,group8_stair_grid,"G8 stair 18b/-0.05 36b/-0.03",W3,train,20220101-20250101,491,129.67,0.93,1.35,4,31.90,4.49
V4_G8_P010,group8_stair_grid,"G8 stair 18b/-0.05 40b/-0.05",W1,test,20230101-20240101,208,74.00,1.42,1.44,17.26,74.00,8.73
V4_G8_P009,group8_stair_grid,"G8 stair 18b/-0.05 36b/-0.03",W3,test,20250101-20260401,180,42.13,1.07,1.45,2,32.58,4.46
V4_G8_P010,group8_stair_grid,"G8 stair 18b/-0.05 40b/-0.05",W2,train,20210101-20240101,586,241.57,1.07,1.35,17.30,50.60,5.48
V4_G8_P010,group8_stair_grid,"G8 stair 18b/-0.05 40b/-0.05",W2,test,20240101-20250101,163,30.25,1.06,1.38,9.05,30.15,5.25
V4_G8_P010,group8_stair_grid,"G8 stair 18b/-0.05 40b/-0.05",W1,train,20200101-20230101,574,216.74,0.95,1.29,6,47.07,4.58
V4_G8_P010,group8_stair_grid,"G8 stair 18b/-0.05 40b/-0.05",W1,test,20230101-20240101,208,74.00,1.42,1.44,6,74.00,8.73
V4_G8_P010,group8_stair_grid,"G8 stair 18b/-0.05 40b/-0.05",W3,train,20220101-20250101,489,133.30,0.92,1.35,17.22,32.59,4.73
V4_G8_P010,group8_stair_grid,"G8 stair 18b/-0.05 40b/-0.05",W3,test,20250101-20260401,179,39.05,0.98,1.41,14.68,30.28,4.31
V4_G8_P010,group8_stair_grid,"G8 stair 18b/-0.05 40b/-0.05",W2,train,20210101-20240101,586,241.57,1.07,1.35,0,50.60,5.48
V4_G8_P010,group8_stair_grid,"G8 stair 18b/-0.05 40b/-0.05",W2,test,20240101-20250101,163,30.25,1.06,1.38,5,30.15,5.25
V4_G8_P011,group8_stair_grid,"G8 stair 18b/-0.06 36b/-0.04",W1,train,20200101-20230101,571,232.70,1.00,1.31,12.69,49.51,4.66
V4_G8_P011,group8_stair_grid,"G8 stair 18b/-0.06 36b/-0.04",W1,test,20230101-20240101,208,77.12,1.47,1.46,16.31,77.12,8.66
V4_G8_P010,group8_stair_grid,"G8 stair 18b/-0.05 40b/-0.05",W3,train,20220101-20250101,489,133.30,0.92,1.35,2,32.59,4.73
V4_G8_P010,group8_stair_grid,"G8 stair 18b/-0.05 40b/-0.05",W3,test,20250101-20260401,179,39.05,0.98,1.41,8,30.28,4.31
V4_G8_P011,group8_stair_grid,"G8 stair 18b/-0.06 36b/-0.04",W2,train,20210101-20240101,583,283.18,1.14,1.38,16.30,56.48,5.66
V4_G8_P011,group8_stair_grid,"G8 stair 18b/-0.06 36b/-0.04",W2,test,20240101-20250101,161,37.16,1.27,1.48,9.46,37.04,6.22
V4_G8_P011,group8_stair_grid,"G8 stair 18b/-0.06 36b/-0.04",W1,train,20200101-20230101,571,232.70,1.00,1.31,9,49.51,4.66
V4_G8_P011,group8_stair_grid,"G8 stair 18b/-0.06 36b/-0.04",W1,test,20230101-20240101,208,77.12,1.47,1.46,1,77.12,8.66
V4_G8_P011,group8_stair_grid,"G8 stair 18b/-0.06 36b/-0.04",W3,train,20220101-20250101,486,152.66,1.02,1.40,16.32,36.16,5.12
V4_G8_P011,group8_stair_grid,"G8 stair 18b/-0.06 36b/-0.04",W3,test,20250101-20260401,178,52.79,1.22,1.53,13.45,40.50,5.24
V4_G8_P011,group8_stair_grid,"G8 stair 18b/-0.06 36b/-0.04",W2,train,20210101-20240101,583,283.18,1.14,1.38,0,56.48,5.66
V4_G8_P011,group8_stair_grid,"G8 stair 18b/-0.06 36b/-0.04",W2,test,20240101-20250101,161,37.16,1.27,1.48,6,37.04,6.22
V4_G8_P012,group8_stair_grid,"G8 stair 18b/-0.06 44b/-0.03",W1,train,20200101-20230101,572,226.16,0.94,1.29,14.03,48.52,4.34
V4_G8_P012,group8_stair_grid,"G8 stair 18b/-0.06 44b/-0.03",W1,test,20230101-20240101,208,81.50,1.49,1.47,16.59,81.50,8.80
V4_G8_P011,group8_stair_grid,"G8 stair 18b/-0.06 36b/-0.04",W3,train,20220101-20250101,486,152.66,1.02,1.40,2,36.16,5.12
V4_G8_P011,group8_stair_grid,"G8 stair 18b/-0.06 36b/-0.04",W3,test,20250101-20260401,178,52.79,1.22,1.53,5,40.50,5.24
V4_G8_P012,group8_stair_grid,"G8 stair 18b/-0.06 44b/-0.03",W2,train,20210101-20240101,584,259.28,1.09,1.36,16.64,53.16,5.40
V4_G8_P012,group8_stair_grid,"G8 stair 18b/-0.06 44b/-0.03",W2,test,20240101-20250101,162,37.94,1.30,1.49,9.41,37.82,6.24
V4_G8_P012,group8_stair_grid,"G8 stair 18b/-0.06 44b/-0.03",W1,train,20200101-20230101,572,226.16,0.94,1.29,3,48.52,4.34
V4_G8_P012,group8_stair_grid,"G8 stair 18b/-0.06 44b/-0.03",W1,test,20230101-20240101,208,81.50,1.49,1.47,9,81.50,8.80
V4_G8_P012,group8_stair_grid,"G8 stair 18b/-0.06 44b/-0.03",W3,train,20220101-20250101,487,152.58,1.02,1.40,16.59,36.15,5.08
V4_G8_P012,group8_stair_grid,"G8 stair 18b/-0.06 44b/-0.03",W3,test,20250101-20260401,179,47.00,1.13,1.48,12.43,36.21,4.81
V4_G8_P012,group8_stair_grid,"G8 stair 18b/-0.06 44b/-0.03",W2,train,20210101-20240101,584,259.28,1.09,1.36,4,53.16,5.40
V4_G8_P012,group8_stair_grid,"G8 stair 18b/-0.06 44b/-0.03",W2,test,20240101-20250101,162,37.94,1.30,1.49,1,37.82,6.24
